time,n1,n2,n3,n4,n5,n6,n7
5561,24.7,136.9,262.9,174.5,154.8,159.2,70.8
5562,24.7,136.8,262.9,174.5,154.7,159.1,70.9
5563,24.7,136.8,262.9,174.5,154.8,159.1,70.9
5564,24.7,136.8,262.8,174.5,154.8,159.2,71
5565,24.7,136.8,262.9,174.5,154.8,159.3,70.9
5566,24.7,136.8,262.8,174.5,154.8,159.2,71
5567,24.7,136.8,262.8,174.5,154.7,159.2,70.9
5568,24.7,136.8,262.9,174.5,154.8,159.2,70.9
5569,24.7,136.8,262.8,174.5,154.8,159,70.9
5570,24.7,136.8,262.9,174.5,154.8,159.1,71
5571,24.7,136.8,262.8,174.5,154.8,159.2,70.9
5572,24.7,136.8,262.7,174.5,154.8,159.2,70.8
5573,24.7,136.9,262.8,174.5,154.8,159.1,70.8
5574,24.7,136.8,262.8,174.5,154.8,159.1,70.8
5575,24.8,136.9,262.8,174.5,154.8,159.1,70.8
5576,24.8,136.9,262.9,174.5,154.8,159.3,70.9
5577,24.8,136.9,262.8,174.5,154.8,159.3,70.9
5578,24.8,136.9,262.8,174.5,154.8,159.2,70.9
5579,24.8,136.9,262.7,174.5,154.8,159.2,70.8
5580,24.8,136.9,262.9,174.5,154.8,159.1,71
5581,24.8,136.9,262.8,174.5,154.8,159.1,70.9
5582,24.7,136.9,262.8,174.5,154.8,158.9,70.9
5583,24.8,136.9,262.7,174.5,154.7,159.1,71.1
5584,24.8,136.9,262.8,174.5,154.7,159,71.2
5585,24.8,136.9,262.8,174.5,154.7,159.2,71.2
5586,24.8,136.9,262.8,174.5,154.7,159.1,71.1
5587,24.8,136.9,262.8,174.5,154.7,159.2,71.1
5588,24.8,136.9,262.8,174.5,154.7,159.4,71.1
5589,24.7,136.9,262.9,174.5,154.7,159.1,71.1
5590,24.7,136.9,262.8,174.5,154.7,159.2,71.4
5591,24.8,136.9,262.7,174.5,154.7,159.1,71.2
5592,24.8,136.9,262.9,174.5,154.7,159,71.1
5593,24.8,136.9,262.8,174.5,154.7,159.2,71
5594,24.8,136.9,262.8,174.5,154.7,159.3,71
5595,24.8,136.9,262.8,174.5,154.7,159.1,70.9
5596,24.8,136.9,262.8,174.5,154.7,159.2,70.8
5597,24.8,136.9,262.8,174.5,154.7,159.1,70.8
5598,24.8,136.9,262.8,174.5,154.7,159,70.7
5599,24.8,136.9,262.7,174.5,154.7,159.1,70.9
5600,24.8,136.9,262.7,174.5,154.7,158.9,71.1
5601,24.8,136.9,262.8,174.5,154.7,159,71.2
5602,24.7,136.9,262.8,174.5,154.7,159.1,71.1
5603,24.8,136.9,262.8,174.5,154.7,159.2,71.1
5604,24.8,136.9,262.8,174.5,154.7,159.1,70.9
5605,24.8,136.9,262.7,174.5,154.6,159.2,70.9
5606,24.7,136.9,262.7,174.5,154.7,158.9,70.8
5607,24.8,136.9,262.7,174.5,154.6,158.8,70.8
5608,24.8,136.9,262.7,174.5,154.6,159.1,70.9
5609,24.8,136.9,262.7,174.5,154.6,159.1,71.1
5610,24.7,136.9,262.7,174.5,154.6,159.1,71.1
5611,24.8,136.9,262.7,174.5,154.6,159.1,71
5612,24.7,136.9,262.7,174.5,154.6,159.2,70.9
5613,24.7,136.9,262.7,174.5,154.6,159,70.9
5614,24.7,136.9,262.6,174.5,154.6,159,70.7
5615,24.7,136.9,262.7,174.5,154.6,159.1,70.7
5616,24.7,136.9,262.7,174.5,154.6,159.1,70.7
5617,24.7,136.9,262.6,174.5,154.6,159.2,70.8
5618,24.7,136.9,262.7,174.5,154.6,159.2,70.9
5619,24.7,136.9,262.7,174.5,154.6,159.2,70.9
5620,24.7,136.9,262.7,174.5,154.6,159.2,70.9
5621,24.7,136.9,262.7,174.5,154.6,159.1,71
5622,24.7,136.9,262.7,174.4,154.6,159.1,70.9
5623,24.7,136.9,262.7,174.5,154.6,159.2,70.9
5624,24.7,136.9,262.7,174.5,154.5,158.9,71
5625,24.7,136.9,262.7,174.5,154.6,158.9,70.9
5626,24.7,136.9,262.7,174.5,154.6,158.9,70.9
5627,24.7,136.9,262.7,174.5,154.6,159.1,70.9
5628,24.7,136.9,262.7,174.5,154.6,159.1,70.9
5629,24.7,136.9,262.7,174.5,154.6,159,70.9
5630,24.7,136.9,262.7,174.5,154.6,159.1,70.9
5631,24.7,136.9,262.7,174.5,154.6,159.2,70.9
5632,24.7,136.9,262.7,174.5,154.6,159.2,71.1
5633,24.7,136.9,262.7,174.5,154.6,159,71.1
5634,24.7,136.9,262.7,174.5,154.6,158.9,71
5635,24.7,136.9,262.7,174.5,154.6,158.9,70.9
5636,24.7,136.9,262.7,174.5,154.6,159.1,70.9
5637,24.7,136.9,262.7,174.5,154.6,159,71
5638,24.8,137,262.7,174.5,154.6,159.2,70.9
5639,24.8,136.9,262.7,174.5,154.6,159.2,70.9
5640,24.7,136.9,262.7,174.5,154.6,159.1,70.9
5641,24.7,136.9,262.7,174.5,154.6,159.1,70.9
5642,24.7,136.9,262.7,174.5,154.6,159.1,70.9
5643,24.7,137,262.7,174.5,154.6,159.2,70.8
5644,24.7,136.9,262.7,174.4,154.5,159.1,70.9
5645,24.7,136.9,262.7,174.5,154.5,159,70.9
5646,24.7,136.9,262.8,174.5,154.5,159,70.7
5647,24.7,136.9,262.7,174.5,154.5,159.1,70.8
5648,24.7,136.9,262.7,174.5,154.5,159.1,70.9
5649,24.7,136.9,262.7,174.4,154.5,159.1,70.9
5650,24.7,136.9,262.7,174.5,154.4,159.2,70.9
5651,24.7,136.9,262.8,174.5,154.5,159.1,71
5652,24.7,136.9,262.7,174.5,154.5,159.1,71
5653,24.7,136.9,262.8,174.4,154.5,159.2,71
5654,24.7,136.9,262.8,174.4,154.4,159.2,70.9
5655,24.9,137,262.8,174.5,154.5,159.2,71.1
5656,24.9,137,262.9,174.5,154.5,159.1,71.1
5657,24.9,137,262.9,174.5,154.6,159.2,71.1
5658,24.9,137,262.9,174.5,154.5,159.2,71
5659,24.9,137,262.9,174.5,154.5,159.2,71.1
5660,24.9,137,262.8,174.5,154.5,159.2,71
5661,24.9,137,262.9,174.5,154.5,159.1,70.9
5662,24.8,137,262.9,174.5,154.6,159.2,70.9
5663,24.9,137,262.9,174.5,154.6,159.2,70.8
5664,24.8,137,262.9,174.5,154.5,159.4,70.9
5665,24.8,137,262.9,174.5,154.5,159.3,70.9
5666,24.8,136.9,262.8,174.4,154.5,159.2,70.8
5667,24.7,137,262.7,174.4,154.5,159.2,70.9
5668,24.7,136.9,262.8,174.4,154.4,159.2,70.9
5669,24.8,136.9,262.9,174.4,154.4,159.1,70.8
5670,24.8,136.9,262.9,174.4,154.4,159.2,70.8
5671,24.8,136.9,262.8,174.4,154.4,159.2,70.8
5672,24.7,137,262.9,174.4,154.4,159.2,70.9
5673,24.8,137,262.8,174.4,154.4,159.2,70.8
5674,24.7,137,262.8,174.4,154.4,159.1,70.8
5675,24.7,137,262.9,174.4,154.4,159.2,70.8
5676,24.8,137,262.8,174.4,154.4,159.2,70.7
5677,24.7,137,262.8,174.4,154.4,159,70.7
5678,24.8,137,262.7,174.4,154.4,158.9,70.7
5679,24.7,137,262.8,174.4,154.4,158.9,70.7
5680,24.7,137,262.8,174.4,154.4,159,70.6
5681,24.7,137,262.8,174.4,154.4,158.9,70.7
5682,24.7,137,262.8,174.4,154.4,158.9,70.7
5683,24.7,137,262.7,174.4,154.4,158.9,70.7
5684,24.7,137,262.8,174.4,154.4,158.9,70.7
5685,24.7,137,262.8,174.4,154.4,158.9,70.7
5686,24.7,137,262.8,174.4,154.4,158.8,70.8
5687,24.7,137,262.8,174.4,154.4,159.1,70.9
5688,24.8,137,262.8,174.4,154.4,159.1,70.9
5689,24.7,137,262.7,174.4,154.4,159.1,70.9
5690,24.7,137,262.8,174.4,154.4,159.2,70.9
5691,24.8,137,262.8,174.4,154.4,159,71
5692,24.7,137,262.8,174.4,154.5,159,70.9
5693,24.7,137,262.7,174.4,154.5,158.9,70.9
5694,24.7,136.9,262.8,174.4,154.5,158.9,70.9
5695,24.8,136.9,262.7,174.4,154.5,158.9,70.9
5696,24.7,137,262.8,174.4,154.5,159.1,70.9
5697,24.7,137,262.8,174.4,154.5,159,70.9
5698,24.7,137,262.7,174.4,154.5,158.9,70.9
5699,24.7,137,262.7,174.3,154.5,158.9,70.8
5700,24.7,136.9,262.7,174.3,154.4,158.9,70.9
5701,24.7,137,262.6,174.2,154.5,159.1,70.9
5702,24.7,137,262.7,174.3,154.5,159,70.8
5703,24.7,136.9,262.7,174.3,154.5,158.9,70.9
5704,24.7,137,262.7,174.3,154.5,158.9,70.8
5705,24.7,137,262.7,174.2,154.5,158.9,70.8
5706,24.7,137,262.7,174.2,154.5,159,70.8
5707,24.7,137,262.7,174.2,154.5,159.2,70.9
5708,24.7,137,262.7,174.2,154.5,159.1,70.8
5709,24.7,137,262.8,174.3,154.5,159.1,70.9
5710,24.8,137,262.9,174.4,154.5,158.9,70.9
5711,24.8,137,262.9,174.4,154.5,158.9,70.9
5712,24.8,137,262.9,174.4,154.5,159.1,70.9
5713,24.7,137,262.8,174.4,154.5,159.2,70.8
5714,24.7,137,262.8,174.4,154.5,158.9,70.8
5715,24.8,137,262.8,174.4,154.5,159.2,70.7
5716,24.7,137,262.8,174.4,154.5,159.2,70.7
5717,24.7,137,262.7,174.5,154.5,159.1,70.7
5718,24.7,137,262.9,174.5,154.5,158.9,70.7
5719,24.7,137.1,262.8,174.5,154.5,158.9,70.9
5720,24.7,137,262.8,174.4,154.5,159.1,70.8
5721,24.7,137.1,262.8,174.5,154.5,159,70.8
5722,24.8,137,262.9,174.4,154.5,158.9,70.8
5723,24.7,137,262.9,174.4,154.5,158.9,70.8
5724,24.7,137.1,262.9,174.4,154.6,159.1,70.9
5725,24.7,137.1,262.9,174.4,154.6,159.1,70.9
5726,24.7,137,262.9,174.4,154.6,159.1,70.9
5727,24.7,137,262.9,174.4,154.5,159.1,70.9
5728,24.7,137,262.9,174.5,154.5,159.1,70.9
5729,24.7,137.1,262.9,174.4,154.5,159.1,70.9
5730,24.8,137.1,262.9,174.5,154.5,159.2,70.9
5731,24.8,137.1,262.9,174.5,154.5,159,70.8
5732,24.7,137.1,262.9,174.5,154.5,159,70.7
5733,24.8,137.1,262.9,174.5,154.5,159.1,70.7
5734,24.8,137.1,262.9,174.4,154.5,159.1,70.8
5735,24.7,137.1,262.9,174.5,154.5,159.1,70.8
5736,24.7,137,262.9,174.4,154.6,159.2,70.8
5737,24.7,137,262.9,174.5,154.6,159.2,70.7
5738,24.7,137,262.9,174.5,154.6,159.1,70.7
5739,24.7,137.1,262.9,174.5,154.6,159.2,70.8
5740,24.7,137.1,262.9,174.5,154.6,159.1,70.9
5741,24.7,137.1,262.9,174.5,154.6,159.1,70.8
5742,24.8,137.1,262.9,174.5,154.6,159.1,70.9
5743,24.7,137.1,262.9,174.5,154.6,159.1,70.9
5744,24.8,137.1,262.9,174.5,154.7,159.2,71.1
5745,24.7,137,262.9,174.5,154.7,159.2,70.9
5746,24.7,137,262.9,174.5,154.7,159.2,71
5747,24.8,137,262.9,174.5,154.7,159.3,71
5748,24.7,137,262.9,174.5,154.7,159.4,71.1
5749,24.7,137,262.9,174.5,154.7,159.4,71.1
5750,24.7,137.1,262.9,174.5,154.7,159.3,71.2
5751,24.7,137.1,262.9,174.5,154.7,159.1,71.1
5752,24.7,137.1,262.9,174.5,154.6,159.1,71.1
5753,24.7,137,262.9,174.5,154.6,159.1,71.1
5754,24.7,137,262.9,174.5,154.6,158.9,71.1
5755,24.7,137,262.9,174.5,154.6,159,71.1
5756,24.7,137.1,262.9,174.5,154.7,159.1,71.1
5757,24.7,137.1,262.9,174.5,154.7,158.9,71.1
5758,24.7,137.1,262.9,174.5,154.7,159.1,71.2
5759,24.8,137,262.9,174.5,154.8,159.1,71.2
5760,24.7,137,262.9,174.5,154.8,159.1,71.2
5761,24.7,137,262.9,174.4,154.8,159.1,71.2
5762,24.7,137,262.9,174.4,154.8,159.4,71.2
5763,24.7,137,262.9,174.5,154.8,159.1,71.2
5764,24.7,137,262.9,174.5,154.8,159,71.2
5765,24.8,137.1,262.9,174.5,154.9,159,71.2
5766,24.7,137,262.9,174.5,154.8,159,71.3
5767,24.8,137,262.9,174.5,154.9,159.1,71.2
5768,24.8,137.1,262.8,174.5,154.9,159.1,71.2
5769,24.7,137,262.9,174.5,154.9,159.1,71.2
5770,24.7,137,262.9,174.5,154.8,159.2,71.2
5771,24.7,137,262.9,174.5,154.8,159.2,71.2
5772,24.7,137,262.9,174.5,154.8,159.1,71.1
5773,24.8,137,262.9,174.5,154.9,159.2,71.1
5774,24.8,137,262.9,174.5,154.9,158.9,71.1
5775,24.8,137,263,174.5,154.8,158.9,71
5776,24.7,136.9,262.9,174.3,154.7,158.9,70.9
5777,24.7,137,263,174.4,154.7,158.9,70.9
5778,24.7,137,262.9,174.4,154.7,159,70.9
5779,24.7,137,262.9,174.4,154.8,159,70.9
5780,24.7,137,263,174.4,154.8,158.9,70.9
5781,24.7,137,262.9,174.4,154.7,159.1,70.9
5782,24.7,136.9,262.9,174.4,154.7,159.2,70.9
5783,24.7,137,262.9,174.4,154.8,159.2,70.9
5784,24.7,137,262.9,174.4,154.8,158.9,70.9
5785,24.7,137,262.9,174.4,154.8,159.1,70.9
5786,24.7,136.9,262.9,174.4,154.8,159,70.9
5787,24.7,137,263,174.5,154.9,158.9,71.1
5788,24.8,137,263,174.5,154.9,159.2,71.1
5789,24.7,137,263,174.5,154.9,159.2,70.9
5790,24.7,137,263,174.5,154.9,159.3,71.1
5791,24.7,137,263,174.5,154.9,159.3,71.1
5792,24.8,137,263,174.5,154.9,159.4,71.1
5793,24.8,137,263,174.5,154.9,159.2,71.1
5794,24.8,137,262.9,174.5,154.9,159.1,71.1
5795,24.8,137,262.9,174.5,154.9,159.1,71.1
5796,24.8,137,263,174.5,155,159.2,71.1
5797,24.8,137,263,174.5,155,159.1,71.2
5798,24.8,137,263,174.5,155,159.4,71.2
5799,24.8,137,263,174.5,155,159.2,71.2
5800,24.8,137,263,174.5,155,159.2,71.2
5801,24.8,137,263,174.5,155,159,71.2
5802,24.8,137,263,174.5,155,159.1,71.4
5803,24.8,137,263,174.5,155,159.1,71.4
5804,24.8,137,263,174.5,155,159.2,71.3
5805,24.8,137,263,174.5,155,159.1,71.3
5806,24.8,137,263,174.5,155,158.9,71.4
5807,24.8,137,263,174.5,155.1,159.1,71.2
5808,24.8,137,263,174.5,155,159.1,71.3
5809,24.8,137,263,174.6,155.1,159.1,71.3
5810,24.7,137,263,174.5,155.1,159.4,71.2
5811,24.8,137,263,174.6,155.1,159.2,71.2
5812,24.8,137,263,174.6,155.1,159.2,71.3
5813,24.8,137,263,174.6,155.1,159.4,71.4
5814,24.8,137,263,174.5,155.1,159.4,71.4
5815,24.7,137,263,174.6,155.2,159.1,71.4
5816,24.8,137,263.1,174.6,155.2,159.1,71.5
5817,24.8,137,263.1,174.6,155.2,159.2,71.4
5818,24.8,137,263.1,174.6,155.1,159.4,71.4
5819,24.8,137,263.1,174.6,155.2,159.4,71.4
5820,24.8,137,263.1,174.6,155.2,159.6,71.5
5821,24.7,137,263.1,174.6,155.2,159.4,71.6
5822,24.8,137,263.1,174.6,155.2,159.4,71.5
5823,24.8,137,263.1,174.7,155.2,159.4,71.5
5824,24.8,137,263.1,174.6,155.2,159.4,71.6
5825,24.8,137,263.1,174.7,155.3,159.4,71.7
5826,24.8,137,263,174.6,155.3,159.4,71.7
5827,24.8,137,263,174.6,155.3,159.2,71.7
5828,24.8,137,263.1,174.6,155.2,159.2,71.7
5829,24.7,137,263.2,174.7,155.3,159.3,71.7
5830,24.7,137,263.1,174.6,155.3,159.3,71.7
5831,24.9,137.1,263.2,174.7,155.3,159.2,71.7
5832,24.8,137,263.2,174.7,155.3,159.4,71.7
5833,24.9,137,263.2,174.7,155.3,159.5,71.7
5834,24.9,137,263.2,174.7,155.3,159.4,71.6
5835,24.8,137,263.2,174.7,155.3,159.4,71.7
5836,24.9,137.1,263.2,174.7,155.3,159.4,71.9
5837,24.9,137.2,263.2,174.7,155.3,159.3,71.8
5838,24.9,137.1,263.2,174.7,155.3,159.2,71.9
5839,24.8,137.1,263.2,174.7,155.3,159.4,71.8
5840,24.9,137.2,263.2,174.7,155.4,159.4,71.8
5841,24.9,137.1,263.2,174.8,155.4,159,71.8
5842,24.8,137.1,263.1,174.7,155.3,159,71.7
5843,24.9,137.1,263.2,174.7,155.4,159.2,71.7
5844,24.9,137.1,263.1,174.7,155.4,159.4,71.7
5845,24.9,137.1,263.1,174.7,155.3,159.4,71.6
5846,24.8,137.1,263.2,174.7,155.4,159.2,71.7
5847,24.8,137,263.1,174.7,155.3,159.2,71.7
5848,24.8,137,263.1,174.7,155.3,159.4,71.7
5849,24.9,137,263.2,174.7,155.3,159.4,71.7
5850,24.9,137,263.1,174.7,155.3,159.4,71.7
5851,24.8,137,263,174.7,155.3,159.2,71.6
5852,24.9,137,263,174.7,155.3,159.2,71.7
5853,24.8,137,262.9,174.7,155.3,159.2,71.7
5854,24.7,137,263,174.7,155.3,159.3,71.7
5855,24.7,137,262.9,174.7,155.3,159.3,71.7
5856,24.8,137,263,174.7,155.3,159.2,71.7
5857,24.7,137,263.1,174.8,155.3,159.1,71.7
5858,24.7,137,263,174.8,155.3,159.1,71.7
5859,24.7,137,263,174.8,155.3,159.1,71.7
5860,24.8,137,263,174.7,155.3,158.9,71.5
5861,24.8,137,263,174.8,155.3,159.1,71.4
5862,24.8,137,263,174.7,155.3,159.2,71.4
5863,24.9,137,263.1,174.7,155.3,159.3,71.6
5864,24.9,137,263.2,174.8,155.4,159.3,71.7
5865,24.9,137.1,263.1,174.8,155.4,159.1,71.6
5866,25,137.1,263.1,174.8,155.4,159,71.7
5867,25,137.1,263.1,174.8,155.4,159.2,71.7
5868,25,137.1,263.1,174.8,155.4,159.3,71.6
5869,25.1,137.1,263.1,174.8,155.4,159.2,71.5
5870,25,137.1,263,174.8,155.4,159.1,71.6
5871,25,137.1,263.1,174.8,155.4,159.1,71.6
5872,25,137.1,263.1,174.8,155.4,159.4,71.6
5873,25.1,137.1,263.1,174.8,155.4,159.4,71.7
5874,25,137.1,263.1,174.8,155.4,159.6,71.9
5875,24.9,137.1,263,174.7,155.4,159.4,71.8
5876,24.9,137,263,174.7,155.3,159.2,71.8
5877,24.9,137,263,174.7,155.4,159.2,71.8
5878,24.9,137.1,263.1,174.7,155.3,159.3,71.8
5879,24.9,137,263.1,174.8,155.3,159.4,71.8
5880,24.9,137,263,174.8,155.4,159.4,71.8
5881,24.9,137,263,174.8,155.4,159.4,71.7
5882,24.9,137,263,174.8,155.3,159.4,71.7
5883,24.8,137,263,174.8,155.4,159.2,71.7
5884,24.9,137,263,174.8,155.4,159.4,71.8
5885,24.8,137,263,174.8,155.3,159.4,71.7
5886,24.9,137.1,263.1,174.8,155.4,159.4,71.9
5887,24.9,137.1,263,174.8,155.4,159.2,71.9
5888,24.9,137.1,263.1,174.8,155.4,159.4,71.8
5889,24.9,137.1,263,174.8,155.4,159.4,71.8
5890,24.9,137.1,263.1,174.8,155.4,159.2,72
5891,24.9,137.1,263.1,174.8,155.4,159.2,71.9
5892,24.9,137.1,263.1,174.8,155.4,159.2,71.8
5893,24.9,137,263.1,174.8,155.4,159.4,71.8
5894,24.8,137.1,263.1,174.8,155.4,159.2,71.9
5895,24.9,137,263.2,174.8,155.4,159.2,71.8
5896,24.8,137.1,263,174.8,155.4,159.4,71.8
5897,24.8,137.1,263.1,174.8,155.4,159.4,71.8
5898,24.8,137,263.1,174.8,155.4,159.2,72
5899,24.8,137.1,263.1,174.8,155.4,159.4,72
5900,24.8,137.1,263,174.8,155.4,159.4,71.9
5901,24.8,137.1,263.1,174.8,155.4,159.4,72
5902,24.7,137.1,263.1,174.8,155.4,159.4,72
5903,24.8,137.1,263.2,174.8,155.4,159.3,72
5904,24.8,137.1,263,174.8,155.4,159.2,71.9
5905,24.7,137.1,263,174.8,155.4,159.2,71.9
5906,24.8,137.1,263,174.8,155.4,159.3,71.8
5907,24.7,137,263,174.8,155.4,159.4,71.8
5908,24.7,137,263,174.8,155.4,159.4,71.8
5909,24.7,137.1,263,174.8,155.4,159.4,71.7
5910,24.7,137.1,263,174.8,155.4,159.3,71.7
5911,24.8,137.2,263,174.8,155.4,159.4,71.7
5912,24.7,137.1,263,174.8,155.4,159.4,71.7
5913,24.8,137.2,263,174.8,155.4,159.4,71.7
5914,24.8,137.2,263,174.8,155.4,159.4,71.7
5915,24.8,137.2,263,174.8,155.4,159.4,71.7
5916,24.8,137.2,263,174.8,155.4,159.4,71.6
5917,24.8,137.2,263,174.8,155.4,159.3,71.7
5918,24.8,137.2,263,174.8,155.4,159.2,71.5
5919,24.8,137.2,263,174.8,155.4,159.2,71.5
5920,24.7,137.2,263,174.8,155.4,159.1,71.6
5921,24.8,137.2,263,174.8,155.4,159.2,71.6
5922,24.8,137.2,263,174.8,155.4,159.2,71.7
5923,24.8,137.2,263,174.8,155.4,159.3,71.7
5924,24.8,137.2,263,174.8,155.4,159.3,71.7
5925,24.8,137.2,263,174.8,155.4,159.2,71.7
5926,24.8,137.2,263,174.8,155.4,159.1,71.7
5927,24.7,137.2,263,174.8,155.4,159.3,71.7
5928,24.8,137.2,263,174.8,155.4,159.3,71.7
5929,24.8,137.2,263,174.8,155.4,159.4,71.7
5930,24.7,137.2,263,174.8,155.4,159.4,71.6
5931,24.8,137.2,263,174.8,155.3,159.4,71.5
5932,24.8,137.2,263,174.8,155.3,159.2,71.4
5933,24.7,137.2,263.1,174.8,155.3,159.3,71.4
5934,24.8,137.2,263.1,174.8,155.3,159.1,71.4
5935,24.8,137.2,263.2,174.8,155.3,159.2,71.4
5936,24.7,137.2,263.2,174.8,155.3,159.4,71.4
5937,24.7,137.2,263.1,174.8,155.3,159.2,71.6
5938,24.8,137.2,263.1,174.8,155.3,159.2,71.6
5939,24.8,137.2,263.1,174.8,155.3,159.3,71.6
5940,24.8,137.2,263.1,174.8,155.3,159.5,71.5
5941,24.7,137.2,263.1,174.8,155.3,159.4,71.4
5942,24.8,137.2,263.2,174.8,155.3,159.4,71.4
5943,24.7,137.2,263,174.8,155.3,159.3,71.4
5944,24.8,137.2,263.1,174.8,155.2,159.5,71.3
5945,24.8,137.2,263,174.8,155.3,159.5,71.4
5946,24.8,137.2,263.1,174.8,155.2,159.4,71.5
5947,24.8,137.2,263.1,174.8,155.2,159.4,71.5
5948,24.8,137.2,263.1,174.8,155.2,159.5,71.4
5949,24.8,137.2,263.2,174.8,155.3,159.5,71.4
5950,24.7,137.2,263.1,174.8,155.3,159.6,71.5
5951,24.8,137.2,263.1,174.8,155.3,159.5,71.4
5952,24.7,137.1,263.1,174.8,155.2,159.4,71.4
5953,24.7,137.2,263.1,174.8,155.2,159.4,71.4
5954,24.7,137.2,263,174.8,155.1,159.5,71.3
5955,24.7,137.2,263.1,174.8,155.1,159.5,71.3
5956,24.7,137.1,263.1,174.8,155.1,159.6,71.4
5957,24.7,137.2,263.1,174.7,155.1,159.4,71.4
5958,24.7,137.2,263.1,174.8,155.1,159.4,71.3
5959,24.7,137.2,263.1,174.8,155.1,159.6,71.3
5960,24.7,137.2,263,174.8,155.1,159.6,71.4
5961,24.7,137.2,263.1,174.8,155.1,159.4,71.4
5962,24.7,137.2,263.1,174.8,155.1,159.5,71.4
5963,24.7,137.2,263.2,174.8,155.3,159.5,71.5
5964,24.7,137.2,263.1,174.8,155.3,159.4,71.6
5965,24.7,137.2,263.2,174.8,155.3,159.5,71.7
5966,24.7,137.2,263.2,174.8,155.2,159.4,71.7
5967,24.7,137.2,263.2,174.8,155.3,159.2,71.7
5968,24.8,137.2,263.2,174.8,155.2,159.5,71.5
5969,24.7,137.2,263.1,174.8,155.2,159.4,71.5
5970,24.7,137.2,263.2,174.8,155.2,159.4,71.6
5971,24.7,137.2,263.2,174.8,155.2,159.4,71.7
5972,24.7,137.2,263,174.8,155.2,159.4,71.7
5973,24.7,137.2,263.1,174.8,155.1,159.5,71.7
5974,24.7,137.2,263.2,174.8,155.2,159.4,71.8
5975,24.7,137.2,263.2,174.8,155.2,159.6,71.8
5976,24.7,137.2,263.2,174.8,155.2,159.5,71.8
5977,24.7,137.2,263,174.8,155.2,159.5,71.8
5978,24.7,137.2,263.1,174.8,155.3,159.5,71.8
5979,24.7,137.2,263.1,174.8,155.2,159.6,71.8
5980,24.7,137.2,263.1,174.8,155.3,159.6,71.8
5981,24.7,137.2,263,174.8,155.2,159.4,71.7
5982,24.7,137.2,263,174.8,155.3,159.6,71.8
5983,24.7,137.2,263,174.8,155.2,159.4,71.8
5984,24.7,137.2,263,174.8,155.1,159.3,71.8
5985,24.7,137.2,263,174.8,155.1,159.1,71.7
5986,24.7,137.2,263,174.8,155.1,159.5,71.8
5987,24.7,137.2,263,174.8,155.1,159.2,71.7
5988,24.7,137.2,263.2,174.8,155.1,159.3,71.7
5989,24.7,137.2,263,174.8,155.1,159.2,71.7
5990,24.7,137.2,263,174.8,155.1,159.1,71.7
5991,24.7,137.2,263,174.8,155.1,159.3,71.8
5992,24.7,137.2,263,174.8,155.1,159.4,71.7
5993,24.7,137.2,263.1,174.8,155.1,159.1,71.8
5994,24.7,137.2,263,174.8,155.1,159.2,71.8
5995,24.7,137.2,263.1,174.8,155.1,159.2,71.8
5996,24.8,137.2,263.1,174.8,155.1,159.4,71.6
5997,24.8,137.2,263.1,174.8,155.1,159.4,71.5
5998,24.8,137.2,263.1,174.8,155.1,159.4,71.5
5999,24.8,137.2,263.2,174.8,155.1,159.2,71.5
6000,24.8,137.2,263.2,174.8,155.1,159.2,71.5
6001,24.8,137.3,263.1,174.8,155.1,159.2,71.7
6002,24.8,137.2,263.1,174.8,155.1,159.2,71.7
6003,24.8,137.3,263.2,174.9,155.1,159.3,71.7
6004,24.8,137.3,263.2,174.8,155,159.4,71.7
6005,24.8,137.4,263.2,174.8,155.1,159.4,71.7
6006,24.8,137.3,263.2,174.8,155,159.4,71.7
6007,24.8,137.4,263.2,174.9,155.1,159.4,71.8
6008,24.8,137.4,263.2,174.9,155.1,159.5,71.7
6009,24.8,137.4,263.2,174.9,155.1,159.3,71.8
6010,24.8,137.4,263.3,174.9,155.1,159.5,71.8
6011,24.8,137.4,263.2,174.9,155.1,159.2,71.9
6012,24.9,137.4,263.3,174.9,155.1,159.5,71.8
6013,24.8,137.4,263.3,174.9,155.1,159.4,71.8
6014,24.8,137.4,263.3,174.8,155.1,159.2,71.8
6015,24.8,137.4,263.3,174.9,155.1,159.2,71.7
6016,24.8,137.4,263.3,174.9,155.1,159.2,71.7
6017,24.9,137.4,263.3,174.9,155.1,159.6,71.7
6018,24.8,137.4,263.3,174.9,155.1,159.4,71.7
6019,24.8,137.4,263.3,174.9,155.1,159.6,71.8
6020,24.8,137.4,263.3,174.9,155.1,159.6,71.8
6021,24.8,137.4,263.3,174.9,155.1,159.6,71.8
6022,24.8,137.4,263.3,174.9,155.1,159.7,71.7
6023,24.8,137.4,263.3,174.9,155.1,159.7,71.7
6024,24.8,137.4,263.3,174.9,155.1,159.7,71.8
6025,24.8,137.4,263.3,174.8,155.1,159.6,71.7
6026,24.8,137.4,263.3,174.8,155.1,159.3,71.8
6027,24.8,137.4,263.3,174.8,155.1,159.6,71.7
6028,24.8,137.4,263.3,174.8,155.1,159.4,71.8
6029,24.8,137.3,263.3,174.8,155,159.6,71.7
6030,24.8,137.4,263.2,174.8,155,159.5,71.6
6031,24.8,137.3,263.3,174.8,155.1,159.4,71.6
6032,24.8,137.3,263.2,174.8,155,159.3,71.6
6033,24.8,137.3,263.2,174.8,155,159.4,71.7
6034,24.8,137.4,263.2,174.8,155,159.4,71.8
